county,date,precipitation_mm,temperature_c,soil_moisture,ndvi,ndwi,rolling_precip,mean_precip,std_precip,spi,norm_ndvi,norm_temp,vhi,wsi_score,is_hotspot,spi_lag1,vhi_lag1,sm_lag1
Embu,2019-02-28,5.338637623313031,33.180204095559205,0.0715636464652302,0.2636590376096475,-0.01191072684881,7.19074005800217,64.03643857732266,38.58769167334612,-1.473156195176858,0.23309300142905123,0.8635575477624261,0.18476772683331255,1.5123630660811804,1,-1.4251589632519637,0.2847225444884228,0.1216662621124784
Embu,2019-03-31,99.19184706188295,26.38940493985457,0.2876045494724614,0.4041417374391366,0.1550097388578684,37.85777572596243,64.03643857732266,38.58769167334612,-0.6784200100526546,0.43409525519561626,0.33871220157927917,0.5476915268081686,1.020779181136873,0,-1.473156195176858,0.18476772683331255,0.0715636464652302
Embu,2019-04-30,128.80183700528468,23.6129943909934,0.3589410292038993,0.4609865980783199,0.2682185606835067,77.77744056349356,64.03643857732266,38.58769167334612,0.35609804666196837,0.515428722714324,0.12412977582170598,0.695649473446309,0.5411836305401502,0,-0.6784200100526546,0.5476915268081686,0.2876045494724614
Embu,2019-05-31,86.21445778200659,25.655311000848155,0.3563534690512327,0.780086615236546,0.0142731068651219,104.73604728305806,64.03643857732266,38.58769167334612,1.0547303009347344,0.9719961342433074,0.28197575882568804,0.8450101877088096,0.21769878259809353,0,0.35609804666196837,0.695649473446309,0.3589410292038993
Embu,2019-06-30,7.490729829245629,34.16045183762252,0.0544412752654101,0.1894859219440072,-0.0965219067059145,74.1690082055123,64.03643857732266,38.58769167334612,0.2625855273069635,0.12696631511267523,0.9393186553628884,0.09382382987489342,0.8504862575351235,0,1.0547303009347344,0.8450101877088096,0.3563534690512327
Embu,2019-07-31,46.650404388981016,31.13697152782537,0.0631987808326577,0.3626585375556963,-0.1001267799751984,46.78519733341107,64.03643857732266,38.58769167334612,-0.4470658919657984,0.3747412088956739,0.7056407724674173,0.33455021821412834,1.0595016570722835,0,0.2625855273069635,0.09382382987489342,0.0544412752654101
Embu,2019-08-31,12.87385461413913,30.35159202912177,0.0620491577799161,0.1923074755300275,-0.1333035962260664,22.33832961078858,64.03643857732266,38.58769167334612,-1.080606433753849,0.13100338608726197,0.6449405860194105,0.24303140003392573,1.3407184061573871,1,-0.4470658919657984,0.33455021821412834,0.0631987808326577
Embu,2019-09-30,29.984806866609432,34.16294988809183,0.1543219668580642,0.1342008207984924,-0.0906631564736953,29.83635528990985,64.03643857732266,38.58769167334612,-0.8862951090889146,0.047864547112425444,0.9395117239742975,0.05417641156906397,1.2919685301074275,1,-1.080606433753849,0.24303140003392573,0.0620491577799161
Embu,2019-10-31,184.41561807976635,22.17135825122302,0.2681582534418917,0.6382741888603438,0.1356167167254248,75.7580931868383,64.03643857732266,38.58769167334612,0.30376666230712984,0.769091311455027,0.012709013478542534,0.8781911489882421,0.534588514348108,0,-0.8862951090889146,0.05417641156906397,0.1543219668580642
Embu,2019-11-30,170.85351862748917,24.74922949693001,0.3225819332812761,0.684724168760132,0.0675712416959306,128.4179811912883,64.03643857732266,38.58769167334612,1.6684475840255732,0.8355518127025208,0.21194679026245564,0.8118025112200326,-0.007694366960621875,0,0.30376666230712984,0.8781911489882421,0.2681582534418917
Embu,2019-12-31,18.165585866926072,29.49918608406119,0.0669592291156922,0.2674492891596225,-0.1972525140125605,124.47824085806053,64.03643857732266,38.58769167334612,1.5663492189696835,0.23851608273950364,0.5790600787232896,0.32972800200810704,0.2544541430749868,0,1.6684475840255732,0.8118025112200326,0.3225819332812761
Embu,2020-01-31,6.720760422392708,29.253645571101497,0.1779492048236257,0.32196305164524,-0.134234314960116,65.24662163893596,64.03643857732266,38.58769167334612,0.03136189229705417,0.3165142215438109,0.5600828136663398,0.37821570393873555,0.82060577045247,0,1.5663492189696835,0.32972800200810704,0.0669592291156922
Embu,2020-02-29,11.512652792377231,30.266669668861574,0.100335938986726,0.3189471321301578,-0.1072477889775058,12.132999693898661,64.03643857732266,38.58769167334612,-1.3450775438375855,0.31219905234186746,0.6383771308873281,0.33691096072726967,1.4068569476208355,1,0.03136189229705417,0.37821570393873555,0.1779492048236257
Embu,2020-03-31,195.9237701224704,27.8250641425394,0.2984012406663035,0.4569359264138242,0.0319924447662002,71.3857277790801,64.03643857732266,38.58769167334612,0.1904568190684761,0.5096330330328173,0.44967102011555726,0.52998100645863,0.6753025982351296,0,-1.3450775438375855,0.33691096072726967,0.100335938986726
Embu,2020-04-30,71.22539061406181,26.33385628673936,0.3915276842072531,0.7278544134305065,0.0207450400474171,92.88727117630314,64.03643857732266,38.58769167334612,0.7476692852099129,0.8972624460742525,0.33441897313800384,0.7814217364681244,0.3490474597134216,0,0.1904568190684761,0.52998100645863,0.2984012406663035
Embu,2020-05-31,133.85117789065646,25.757645904509303,0.3162918469497418,0.6757432918114583,0.2008936992330327,133.6667795423962,64.03643857732266,38.58769167334612,1.804470185727629,0.8227019990978944,0.2898849896403758,0.7664085047287593,-0.046598179794602,0,0.7476692852099129,0.7814217364681244,0.3915276842072531
Embu,2020-06-30,1.9428614382805296,27.57484678844566,0.103249971113647,0.1318722120729846,-0.0034927870704648,69.00647664766625,64.03643857732266,38.58769167334612,0.12879852942792228,0.044532780264723494,0.43033229269640827,0.3071002437841576,0.8253755237594896,0,1.804470185727629,0.7664085047287593,0.3162918469497418
Embu,2020-07-31,31.25567025130593,31.785457428391112,0.1657359486257686,0.2592774975014174,-0.0458620899284587,55.683236526747635,64.03643857732266,38.58769167334612,-0.21647321909829745,0.22682390610420483,0.7557607655894935,0.2355315702573557,0.9662090319743817,0,0.12879852942792228,0.3071002437841576,0.103249971113647
Embu,2020-08-31,30.68984641793735,29.528493612918155,0.0690516009318792,0.3304675891230048,-0.04682606979614,21.296126035841258,64.03643857732266,38.58769167334612,-1.107615137896121,0.3286824899665261,0.5813251906454681,0.373678649660529,1.310226979980726,1,-0.21647321909829745,0.2355315702573557,0.1657359486257686
Embu,2020-09-30,15.18533503041314,26.141456300826,0.1349312698645189,0.3490805051383192,-0.1570350435150304,25.710283899885464,64.03643857732266,38.58769167334612,-0.9932222432130651,0.3553137981118487,0.3195488179623055,0.5178824900747716,1.201444769303439,0,-1.107615137896121,0.373678649660529,0.0690516009318792
Embu,2020-10-31,79.26247544502615,22.67746215162012,0.3866160169887321,0.5766984623387357,0.1757096901882188,41.71255229779221,64.03643857732266,38.58769167334612,-0.5785234807509064,0.6809889342713644,0.05182462722562512,0.8145821535228697,0.871049941146882,0,-0.9932222432130651,0.5178824900747716,0.1349312698645189
Embu,2020-11-30,99.680925518723,23.74279434369512,0.3128784903909307,0.4867705525242101,0.2297310600858811,64.70957866472075,64.03643857732266,38.58769167334612,0.017444424394492432,0.5523203325775229,0.1341617175046023,0.7090793075364603,0.6864348908639857,0,-0.5785234807509064,0.8145821535228697,0.3866160169887321
Embu,2020-12-31,25.04317648503992,34.82901525994627,0.1335758892366182,0.1440462517111884,-0.1715542730207014,67.99552581626301,64.03643857732266,38.58769167334612,0.10259974008953993,0.061951362109267466,0.9909903942539039,0.035480483927681786,0.908243192014894,0,0.017444424394492432,0.7090793075364603,0.3128784903909307
Embu,2021-01-31,27.67939835712806,32.40457528206238,0.1260346562042815,0.2513212934819295,-0.0535758840684686,50.80116678696365,64.03643857732266,38.58769167334612,-0.34299204936658667,0.21544019165904743,0.8036109694885878,0.20591461108522982,1.0376120395597812,0,0.10259974008953993,0.035480483927681786,0.1335758892366182
Embu,2021-02-28,9.452636191308503,30.269926153285628,0.1770720951042635,0.3717255335209073,-0.0042133809687981,20.725070344492153,64.03643857732266,38.58769167334612,-1.1224140453141733,0.3877142413481524,0.6386288171256769,0.3745427121112378,1.283481175961019,1,-0.34299204936658667,0.20591461108522982,0.1260346562042815
